   -89  1.40172e-08  6.26866e-09
   -87  2.80343e-09  2.80343e-09
   -81  2.80343e-09  2.80343e-09
   -79  2.80343e-09  2.80343e-09
   -77  8.41029e-09  4.85569e-09
   -75  2.80343e-09  2.80343e-09
   -73  5.60686e-09  3.96465e-09
   -69  8.41029e-09  4.85569e-09
   -67  8.41029e-09  4.85569e-09
   -65  1.40172e-08  6.26866e-09
   -63  1.40172e-08  6.26866e-09
   -61  1.12137e-08  5.60686e-09
   -59   1.9624e-08  7.41718e-09
   -57   1.9624e-08  7.41718e-09
   -55  4.76583e-08  1.15588e-08
   -53  5.04618e-08   1.1894e-08
   -51  5.32652e-08  1.22199e-08
   -49  6.16755e-08  1.31493e-08
   -47  7.00858e-08  1.40172e-08
   -45  1.12137e-07  1.77305e-08
   -43  1.17744e-07  1.81683e-08
   -41  1.31761e-07  1.92194e-08
   -39  1.45778e-07  2.02158e-08
   -37  1.93437e-07  2.32871e-08
   -35  3.25198e-07  3.01939e-08
   -33  3.50429e-07  3.13433e-08
   -31  4.76583e-07  3.65523e-08
   -29  7.26089e-07   4.5117e-08
   -27  9.36346e-07  5.12346e-08
   -25  1.21669e-06   5.8403e-08
   -23  1.85307e-06   7.2076e-08
   -21  2.63242e-06  8.59059e-08
   -19  4.09581e-06  1.07156e-07
   -17  6.35258e-06   1.3345e-07
   -15   1.1438e-05  1.79069e-07
   -13  2.00698e-05  2.37201e-07
   -11  3.29796e-05  3.04066e-07
    -9  5.23401e-05  3.83056e-07
    -7  7.66767e-05  4.63635e-07
    -5   0.00010262  5.36365e-07
    -3  0.000126351   5.9516e-07
    -1  0.000139636  6.25668e-07
     1  0.000139423   6.2519e-07
     3   0.00012406  5.89741e-07
     5  0.000100217  5.30049e-07
     7  7.42517e-05  4.56245e-07
     9  5.02095e-05  3.75178e-07
    11  3.17292e-05  2.98246e-07
    13   1.8483e-05  2.27631e-07
    15  1.07175e-05  1.73337e-07
    17  6.16194e-06  1.31433e-07
    19  3.63044e-06  1.00885e-07
    21  2.45861e-06  8.30213e-08
    23  1.59235e-06  6.68135e-08
    25  1.16623e-06   5.7179e-08
    27  8.24209e-07  4.80688e-08
    29  6.11148e-07  4.13922e-08
    31  4.51352e-07  3.55716e-08
    33  3.53232e-07  3.14684e-08
    35  3.08377e-07  2.94026e-08
    37  2.63523e-07  2.71803e-08
    39  1.65402e-07  2.15336e-08
    41  1.54189e-07  2.07908e-08
    43  1.00924e-07  1.68206e-08
    45  1.40172e-07  1.98233e-08
    47  8.69064e-08  1.56088e-08
    49  8.12995e-08  1.50969e-08
    51  5.32652e-08  1.22199e-08
    53  3.36412e-08  9.71137e-09
    55  2.80343e-08  8.86523e-09
    57  2.52309e-08  8.41029e-09
    59  2.24275e-08   7.9293e-09
    61  1.12137e-08  5.60686e-09
    63  1.12137e-08  5.60686e-09
    65  5.60686e-09  3.96465e-09
    67  8.41029e-09  4.85569e-09
    69  1.68206e-08  6.86698e-09
    71  2.80343e-09  2.80343e-09
    73  2.80343e-09  2.80343e-09
    75  2.80343e-09  2.80343e-09
    77  2.80343e-09  2.80343e-09
    81  2.80343e-09  2.80343e-09
    83  8.41029e-09  4.85569e-09
    89  1.40172e-08  6.26866e-09
