0  0.000154491  2.46215e-06
1  0.000142324  2.42444e-06
2  0.000130774  2.38562e-06
3  0.000119827  2.3456e-06
4  0.000109468  2.3043e-06
5  9.96798e-05  2.2617e-06
6  9.04486e-05  2.21779e-06
7  8.17587e-05  2.17259e-06
8  7.35948e-05  2.12616e-06
9  6.59415e-05  2.0786e-06
10  5.87837e-05  2.03001e-06
11  5.21059e-05  1.98054e-06
12  4.58928e-05  1.93035e-06
13  4.01292e-05  1.87966e-06
14  3.47997e-05  1.82868e-06
15  2.98891e-05  1.77769e-06
16  2.53821e-05  1.72696e-06
17  2.12632e-05  1.67683e-06
18  1.75173e-05  1.62765e-06
19  1.4129e-05  1.57982e-06
20  1.1083e-05  1.53375e-06
21  8.36406e-06  1.4899e-06
22  5.95679e-06  1.44875e-06
23  3.84592e-06  1.4108e-06
24  2.01614e-06  1.37655e-06
25  4.52144e-07  1.34651e-06
26  -8.6137e-07  1.32115e-06
27  -1.93971e-06  1.30092e-06
28  -2.79818e-06  1.28618e-06
29  -3.45209e-06  1.27722e-06
30  -3.91674e-06  1.27421e-06
31  -4.20744e-06  1.27722e-06
32  -4.33949e-06  1.28618e-06
33  -4.3282e-06  1.30092e-06
34  -4.18888e-06  1.32115e-06
35  -3.93683e-06  1.34651e-06
36  -3.58736e-06  1.37655e-06
37  -3.15577e-06  1.4108e-06
38  -2.65736e-06  1.44875e-06
39  -2.10745e-06  1.4899e-06
40  -1.52134e-06  1.53375e-06
41  -9.14338e-07  1.57982e-06
42  -3.01745e-07  1.62765e-06
43  3.01133e-07  1.67683e-06
44  8.78987e-07  1.72696e-06
45  1.41651e-06  1.77769e-06
46  1.89841e-06  1.82868e-06
47  2.30936e-06  1.87966e-06
48  2.63407e-06  1.93035e-06
49  2.85723e-06  1.98054e-06
50  2.96353e-06  2.03001e-06
51  2.93767e-06  2.0786e-06
