0 1.92147e-07 5.834e-10
1 1.92147e-07 5.834e-10
2 3.51106e-06 1.95255e-07
3 3.51106e-06 1.95255e-07
4 8.23213e-06 1.18385e-07
5 8.23213e-06 1.18385e-07
6 1.22597e-05 7.64007e-08
7 1.22597e-05 7.64007e-08
8 1.42482e-05 5.14998e-08
9 1.42482e-05 5.14998e-08
10 1.35099e-05 3.51889e-08
11 1.35099e-05 3.51889e-08
12 1.08456e-05 2.41608e-08
13 1.08456e-05 2.41608e-08
14 7.65441e-06 1.66206e-08
15 7.65441e-06 1.66206e-08
16 4.82592e-06 1.13583e-08
17 4.82592e-06 1.13583e-08
18 2.72289e-06 7.7092e-09
19 2.72289e-06 7.7092e-09
20 1.37264e-06 5.18561e-09
21 1.37264e-06 5.18561e-09
22 6.06067e-07 3.49451e-09
23 6.06067e-07 3.49451e-09
24 2.12601e-07 2.36039e-09
25 2.12601e-07 2.36039e-09
26 3.26683e-08 1.62277e-09
27 3.26683e-08 1.62277e-09
28 -4.33477e-08 1.14659e-09
29 -4.33477e-08 1.14659e-09
30 -6.8225e-08 8.30504e-10
31 -6.8225e-08 8.30504e-10
32 -6.67824e-08 6.18528e-10
33 -6.67824e-08 6.18528e-10
34 -5.79962e-08 4.7446e-10
35 -5.79962e-08 4.7446e-10
36 -4.67118e-08 3.71809e-10
37 -4.67118e-08 3.71809e-10
38 -3.7186e-08 2.97489e-10
39 -3.7186e-08 2.97489e-10
40 -2.77958e-08 2.37579e-10
41 -2.77958e-08 2.37579e-10
42 -2.09642e-08 1.91384e-10
43 -2.09642e-08 1.91384e-10
44 -1.57369e-08 1.57654e-10
45 -1.57369e-08 1.57654e-10
46 -1.13619e-08 1.28506e-10
47 -1.13619e-08 1.28506e-10
48 -8.37123e-09 1.04594e-10
49 -8.37123e-09 1.04594e-10
50 -6.1579e-09 8.66136e-11
51 -6.1579e-09 8.66136e-11
52 -4.7396e-09 7.1928e-11
53 -4.7396e-09 7.1928e-11
54 -3.86579e-09 6.11513e-11
55 -3.86579e-09 6.11513e-11
56 -3.11769e-09 5.29992e-11
57 -3.11769e-09 5.29992e-11
58 -2.7162e-09 4.70234e-11
59 -2.7162e-09 4.70234e-11
60 -2.46706e-09 4.25369e-11
61 -2.46706e-09 4.25369e-11
62 -2.12893e-09 3.82501e-11
63 -2.12893e-09 3.82501e-11
64 -1.86806e-09 3.40925e-11
65 -1.86806e-09 3.40925e-11
66 -1.68784e-09 3.14703e-11
67 -1.68784e-09 3.14703e-11
68 -1.515e-09 2.8739e-11
69 -1.515e-09 2.8739e-11
70 -1.32984e-09 2.58343e-11
71 -1.32984e-09 2.58343e-11
72 -1.17996e-09 2.36614e-11
73 -1.17996e-09 2.36614e-11
74 -1.04682e-09 2.20339e-11
75 -1.04682e-09 2.20339e-11
76 -8.96338e-10 1.96523e-11
77 -8.96338e-10 1.96523e-11
78 -8.20957e-10 1.84515e-11
79 -8.20957e-10 1.84515e-11
80 -7.39833e-10 1.69397e-11
81 -7.39833e-10 1.69397e-11
82 -6.00068e-10 1.50665e-11
83 -6.00068e-10 1.50665e-11
84 -4.86681e-10 1.32541e-11
85 -4.86681e-10 1.32541e-11
86 -3.94521e-10 1.14256e-11
87 -3.94521e-10 1.14256e-11
88 -3.113e-10 1.0415e-11
89 -3.113e-10 1.0415e-11
90 -2.44431e-10 9.52364e-12
91 -2.44431e-10 9.52364e-12
92 -1.94376e-10 8.18834e-12
93 -1.94376e-10 8.18834e-12
94 -1.46368e-10 7.3456e-12
95 -1.46368e-10 7.3456e-12
96 -1.07689e-10 5.96496e-12
97 -1.07689e-10 5.96496e-12
98 -9.35634e-11 5.64341e-12
99 -9.35634e-11 5.64341e-12
