0 0.000171071 5.19409e-07
1 0.000171071 5.19409e-07
2 0.000157923 2.19875e-07
3 0.000157923 2.19875e-07
4 0.000132495 1.20948e-07
5 0.000132495 1.20948e-07
6 0.00010122 7.48258e-08
7 0.00010122 7.48258e-08
8 7.1126e-05 4.87942e-08
9 7.1126e-05 4.87942e-08
10 4.63723e-05 3.21053e-08
11 4.63723e-05 3.21053e-08
12 2.86355e-05 2.12997e-08
13 2.86355e-05 2.12997e-08
14 1.69612e-05 1.41981e-08
15 1.69612e-05 1.41981e-08
16 9.7655e-06 9.4733e-09
17 9.7655e-06 9.4733e-09
18 5.55361e-06 6.38822e-09
19 5.55361e-06 6.38822e-09
20 3.16149e-06 4.35334e-09
21 3.16149e-06 4.35334e-09
22 1.82559e-06 3.0231e-09
23 1.82559e-06 3.0231e-09
24 1.07947e-06 2.13927e-09
25 1.07947e-06 2.13927e-09
26 6.66844e-07 1.55538e-09
27 6.66844e-07 1.55538e-09
28 4.2953e-07 1.16285e-09
29 4.2953e-07 1.16285e-09
30 2.87089e-07 8.90313e-10
31 2.87089e-07 8.90313e-10
32 1.96737e-07 6.9339e-10
33 1.96737e-07 6.9339e-10
34 1.36845e-07 5.45509e-10
35 1.36845e-07 5.45509e-10
36 9.52536e-08 4.30142e-10
37 9.52536e-08 4.30142e-10
38 6.77886e-08 3.45232e-10
39 6.77886e-08 3.45232e-10
40 4.7821e-08 2.75016e-10
41 4.7821e-08 2.75016e-10
42 3.45417e-08 2.22885e-10
43 3.45417e-08 2.22885e-10
44 2.57263e-08 1.83879e-10
45 2.57263e-08 1.83879e-10
46 1.90848e-08 1.51361e-10
47 1.90848e-08 1.51361e-10
48 1.44925e-08 1.26712e-10
49 1.44925e-08 1.26712e-10
50 1.12473e-08 1.07208e-10
51 1.12473e-08 1.07208e-10
52 8.81188e-09 9.10052e-11
53 8.81188e-09 9.10052e-11
54 7.34382e-09 8.04122e-11
55 7.34382e-09 8.04122e-11
56 6.06807e-09 7.06435e-11
57 6.06807e-09 7.06435e-11
58 4.98694e-09 6.17012e-11
59 4.98694e-09 6.17012e-11
60 4.28798e-09 5.54299e-11
61 4.28798e-09 5.54299e-11
62 3.6632e-09 4.96348e-11
63 3.6632e-09 4.96348e-11
64 3.08332e-09 4.40692e-11
65 3.08332e-09 4.40692e-11
66 2.64295e-09 3.95162e-11
67 2.64295e-09 3.95162e-11
68 2.31163e-09 3.60064e-11
69 2.31163e-09 3.60064e-11
70 1.95927e-09 3.21403e-11
71 1.95927e-09 3.21403e-11
72 1.73365e-09 2.93883e-11
73 1.73365e-09 2.93883e-11
74 1.52818e-09 2.69161e-11
75 1.52818e-09 2.69161e-11
76 1.30939e-09 2.41519e-11
77 1.30939e-09 2.41519e-11
78 1.16039e-09 2.22691e-11
79 1.16039e-09 2.22691e-11
80 1.03322e-09 2.05346e-11
81 1.03322e-09 2.05346e-11
82 8.51391e-10 1.8059e-11
83 8.51391e-10 1.8059e-11
84 6.94983e-10 1.60194e-11
85 6.94983e-10 1.60194e-11
86 5.67371e-10 1.40758e-11
87 5.67371e-10 1.40758e-11
88 4.70558e-10 1.25636e-11
89 4.70558e-10 1.25636e-11
90 3.84499e-10 1.11173e-11
91 3.84499e-10 1.11173e-11
92 2.97868e-10 9.52651e-12
93 2.97868e-10 9.52651e-12
94 2.37422e-10 8.41726e-12
95 2.37422e-10 8.41726e-12
96 1.77442e-10 7.05362e-12
97 1.77442e-10 7.05362e-12
98 1.52008e-10 6.42437e-12
99 1.52008e-10 6.42437e-12
