0 2.00675 0.0319282
1 2.00675 0.0319282
2 1.97534 0.0309975
3 1.97534 0.0309975
4 1.9189 0.0294269
5 1.9189 0.0294269
6 1.84562 0.0274749
7 1.84562 0.0274749
8 1.76213 0.0253434
9 1.76213 0.0253434
10 1.67379 0.0231837
11 1.67379 0.0231837
12 1.58525 0.0211
13 1.58525 0.0211
14 1.50019 0.0191598
15 1.50019 0.0191598
16 1.421 0.0174002
17 1.421 0.0174002
18 1.34918 0.0158339
19 1.34918 0.0158339
20 1.28553 0.0144561
21 1.28553 0.0144561
22 1.23027 0.0132514
23 1.23027 0.0132514
24 1.18321 0.0121996
25 1.18321 0.0121996
26 1.14389 0.0112801
27 1.14389 0.0112801
28 1.1116 0.0104731
29 1.1116 0.0104731
30 1.08552 0.00976112
31 1.08552 0.00976112
32 1.06478 0.00912929
33 1.06478 0.00912929
34 1.04851 0.00856496
35 1.04851 0.00856496
36 1.03592 0.00805772
37 1.03592 0.00805772
38 1.02629 0.00759903
39 1.02629 0.00759903
40 1.01899 0.00718192
41 1.01899 0.00718192
42 1.01353 0.00680065
43 1.01353 0.00680065
44 1.00948 0.00645044
45 1.00948 0.00645044
46 1.00651 0.00612734
47 1.00651 0.00612734
48 1.00436 0.005828
49 1.00436 0.005828
50 1.00283 0.00554962
51 1.00283 0.00554962
52 1.00175 0.00528984
53 1.00175 0.00528984
54 1.00101 0.00504667
55 1.00101 0.00504667
56 1.00051 0.00481844
57 1.00051 0.00481844
58 1.00018 0.00460366
59 1.00018 0.00460366
60 0.999972 0.00440105
61 0.999972 0.00440105
62 0.999847 0.00420945
63 0.999847 0.00420945
64 0.999779 0.00402789
65 0.999779 0.00402789
66 0.999747 0.00385549
67 0.999747 0.00385549
68 0.99974 0.00369148
69 0.99974 0.00369148
70 0.999748 0.00353522
71 0.999748 0.00353522
72 0.999763 0.00338615
73 0.999763 0.00338615
74 0.999785 0.00324375
75 0.999785 0.00324375
76 0.999809 0.00310754
77 0.999809 0.00310754
78 0.999835 0.00297713
79 0.999835 0.00297713
80 0.99986 0.00285212
81 0.99986 0.00285212
82 0.999883 0.00273213
83 0.999883 0.00273213
84 0.999903 0.00261679
85 0.999903 0.00261679
86 0.99992 0.00250576
87 0.99992 0.00250576
88 0.999935 0.00239875
89 0.999935 0.00239875
90 0.999946 0.00229553
91 0.999946 0.00229553
92 0.999954 0.00219598
93 0.999954 0.00219598
94 0.99996 0.00210005
95 0.99996 0.00210005
96 0.999963 0.00200771
97 0.999963 0.00200771
98 0.999965 0.00191898
99 0.999965 0.00191898
