0  0.000193137  2.21939e-06
1  0.000190019  5.77852e-06
2  0.000181798  5.68823e-06
3  0.000169965  3.99574e-06
4  0.000155763  1.96436e-06
5  0.000140211  2.89087e-07
6  0.000124126  -7.30478e-07
7  0.000108153  -1.05392e-06
8  9.27791e-05  -7.95325e-07
9  7.83605e-05  -1.45157e-07
10  6.51396e-05  6.85614e-07
11  5.32637e-05  1.50315e-06
12  4.28018e-05  2.15367e-06
13  3.37595e-05  2.53472e-06
14  2.60928e-05  2.59775e-06
15  1.97208e-05  2.34413e-06
16  1.45358e-05  1.81692e-06
17  1.04128e-05  1.08997e-06
18  7.21786e-06  2.55956e-07
19  4.81449e-06  -5.85663e-07
20  3.06905e-06  -1.3396e-06
21  1.85519e-06  -1.92413e-06
22  1.05701e-06  -2.27833e-06
23  5.71336e-07  -2.36687e-06
24  3.091e-07  -2.18235e-06
25  1.95943e-07  -1.74513e-06
26  1.72166e-07  -1.10084e-06
27  1.92093e-07  -3.15945e-07
28  2.22996e-07  5.28395e-07
29  2.43644e-07  1.34355e-06
30  2.42607e-07  2.04136e-06
31  2.16397e-07  2.54221e-06
32  1.67545e-07  2.78264e-06
33  1.02695e-07  2.72205e-06
34  3.07955e-08  2.34789e-06
35  -3.85316e-08  1.679e-06
36  -9.63992e-08  7.66551e-07
37  -1.35778e-07  -3.07526e-07
38  -1.52299e-07  -1.43495e-06
39  -1.44715e-07  -2.48833e-06
40  -1.15004e-07  -3.3311e-06
41  -6.81181e-08  -3.82995e-06
42  -1.14131e-08  -3.86929e-06
43  4.62219e-08  -3.36688e-06
44  9.546e-08  -2.29006e-06
45  1.27785e-07  -6.71019e-07
46  1.36791e-07  1.38e-06
47  1.19412e-07  3.66554e-06
48  7.69264e-08  5.89774e-06
49  1.5578e-08  7.70357e-06
50  -5.34023e-08  8.64113e-06
51  -1.14586e-07  8.23028e-06
52  -1.5021e-07  6.00105e-06
53  -1.434e-07  1.56373e-06
54  -8.30584e-08  -5.29495e-06
55  2.9217e-08  -1.44847e-05
56  1.69818e-07  -2.54483e-05
57  2.80987e-07  -3.69564e-05
58  2.55413e-07  -4.68534e-05
59  -8.29441e-08  -5.1749e-05
60  -1.00231e-06  -4.6646e-05
61  0  0
