0  0.000193137  2.21939e-06
1  0.000190019  5.88425e-06
2  0.000181798  5.73761e-06
3  0.000169965  3.97929e-06
4  0.000155763  1.89463e-06
5  0.000140211  1.88367e-07
6  0.000124126  -8.38293e-07
7  0.000108153  -1.14839e-06
8  9.27791e-05  -8.62082e-07
9  7.83605e-05  -1.76784e-07
10  6.51396e-05  6.89931e-07
11  5.32637e-05  1.53874e-06
12  4.28018e-05  2.2119e-06
13  3.37595e-05  2.60473e-06
14  2.60928e-05  2.66804e-06
15  1.97208e-05  2.40404e-06
16  1.45358e-05  1.85774e-06
17  1.04128e-05  1.10576e-06
18  7.21786e-06  2.43969e-07
19  4.81449e-06  -6.24893e-07
20  3.06905e-06  -1.4025e-06
21  1.85519e-06  -2.00456e-06
22  1.05701e-06  -2.36829e-06
23  5.71336e-07  -2.45732e-06
24  3.091e-07  -2.2641e-06
25  1.95943e-07  -1.80968e-06
26  1.72166e-07  -1.14119e-06
27  1.92093e-07  -3.27253e-07
28  2.22996e-07  5.48335e-07
29  2.43644e-07  1.39404e-06
30  2.42607e-07  2.11878e-06
31  2.16397e-07  2.6402e-06
32  1.67545e-07  2.89254e-06
33  1.02695e-07  2.83357e-06
34  3.07955e-08  2.44991e-06
35  -3.85316e-08  1.76049e-06
36  -9.63992e-08  8.17619e-07
37  -1.35778e-07  -2.94679e-07
38  -1.52299e-07  -1.4651e-06
39  -1.44715e-07  -2.56244e-06
40  -1.15004e-07  -3.44585e-06
41  -6.81181e-08  -3.97746e-06
42  -1.14131e-08  -4.03724e-06
43  4.62219e-08  -3.53911e-06
44  9.546e-08  -2.44746e-06
45  1.27785e-07  -7.92979e-07
46  1.36791e-07  1.31387e-06
47  1.19412e-07  3.67331e-06
48  7.69264e-08  5.99295e-06
49  1.5578e-08  7.89296e-06
50  -5.34023e-08  8.92271e-06
51  -1.14586e-07  8.592e-06
52  -1.5021e-07  6.42044e-06
53  -1.434e-07  2.00912e-06
54  -8.30584e-08  -4.86108e-06
55  2.9217e-08  -1.40995e-05
56  1.69818e-07  -2.51384e-05
57  2.80987e-07  -3.67233e-05
58  2.55413e-07  -4.66527e-05
59  -8.29441e-08  -5.14623e-05
60  -1.00231e-06  -4.60443e-05
61  0  0
