0  0.000193137  2.21939e-06
1  0.000190485  5.88425e-06
2  0.000183316  5.73761e-06
3  0.000172731  3.97929e-06
4  0.000159717  1.89463e-06
5  0.000145139  1.88367e-07
6  0.000129741  -8.38293e-07
7  0.000114147  -1.14839e-06
8  9.88625e-05  -8.62082e-07
9  8.4284e-05  -1.76784e-07
10  7.07073e-05  6.89931e-07
11  5.83372e-05  1.53874e-06
12  4.72984e-05  2.2119e-06
13  3.76467e-05  2.60473e-06
14  2.938e-05  2.66804e-06
15  2.24494e-05  2.40404e-06
16  1.677e-05  1.85774e-06
17  1.22304e-05  1.10576e-06
18  8.7015e-06  2.43969e-07
19  6.045e-06  -6.24893e-07
20  4.11999e-06  -1.4025e-06
21  2.78899e-06  -2.00456e-06
22  1.92263e-06  -2.36829e-06
23  1.40342e-06  -2.45732e-06
24  1.12829e-06  -2.2641e-06
25  1.01024e-06  -1.80968e-06
26  9.79073e-07  -1.14119e-06
27  9.81235e-07  -3.27253e-07
28  9.79002e-07  5.48335e-07
29  9.49047e-07  1.39404e-06
30  8.80532e-07  2.11878e-06
31  7.72871e-07  2.6402e-06
